Domain Code,Domain,Area Code,Area,Element Code,Element,Item Code,Item,Year Code,Year,Unit,Value,Flag,Flag Description
"QC","Crops","44","Colombia","5510","Production","399","Eggplants (aubergines)","1969","1969","tonnes","1840","F","FAO estimate"
"QC","Crops","44","Colombia","5510","Production","399","Eggplants (aubergines)","1970","1970","tonnes","1880","F","FAO estimate"
"QC","Crops","44","Colombia","5510","Production","399","Eggplants (aubergines)","1971","1971","tonnes","1920","F","FAO estimate"
"QC","Crops","44","Colombia","5510","Production","399","Eggplants (aubergines)","1972","1972","tonnes","1960","F","FAO estimate"
"QC","Crops","44","Colombia","5510","Production","399","Eggplants (aubergines)","1973","1973","tonnes","2000","F","FAO estimate"
"QC","Crops","44","Colombia","5510","Production","399","Eggplants (aubergines)","1974","1974","tonnes","2040","","Official data"
"QC","Crops","44","Colombia","5510","Production","399","Eggplants (aubergines)","1975","1975","tonnes","3000","","Official data"
"QC","Crops","44","Colombia","5510","Production","399","Eggplants (aubergines)","1976","1976","tonnes","3000","","Official data"
"QC","Crops","44","Colombia","5510","Production","399","Eggplants (aubergines)","1977","1977","tonnes","3300","","Official data"
"QC","Crops","44","Colombia","5510","Production","399","Eggplants (aubergines)","1978","1978","tonnes","3300","","Official data"
"QC","Crops","44","Colombia","5510","Production","399","Eggplants (aubergines)","1979","1979","tonnes","3450","","Official data"
"QC","Crops","44","Colombia","5510","Production","399","Eggplants (aubergines)","1980","1980","tonnes","3450","","Official data"
"QC","Crops","44","Colombia","5510","Production","399","Eggplants (aubergines)","1981","1981","tonnes","3500","F","FAO estimate"
"QC","Crops","44","Colombia","5510","Production","399","Eggplants (aubergines)","1982","1982","tonnes","3400","F","FAO estimate"
"QC","Crops","44","Colombia","5510","Production","399","Eggplants (aubergines)","1983","1983","tonnes","3300","F","FAO estimate"
"QC","Crops","44","Colombia","5510","Production","399","Eggplants (aubergines)","1984","1984","tonnes","3150","","Official data"
"QC","Crops","44","Colombia","5510","Production","399","Eggplants (aubergines)","1985","1985","tonnes","2909","","Official data"
"QC","Crops","44","Colombia","5510","Production","399","Eggplants (aubergines)","1986","1986","tonnes","2576","","Official data"
"QC","Crops","44","Colombia","5510","Production","399","Eggplants (aubergines)","1987","1987","tonnes","2576","","Official data"
"QC","Crops","44","Colombia","5510","Production","399","Eggplants (aubergines)","1988","1988","tonnes","2589","","Official data"
"QC","Crops","44","Colombia","5510","Production","399","Eggplants (aubergines)","1989","1989","tonnes","2782","","Official data"
"QC","Crops","44","Colombia","5510","Production","399","Eggplants (aubergines)","1990","1990","tonnes","3132","","Official data"
"QC","Crops","44","Colombia","5510","Production","399","Eggplants (aubergines)","1991","1991","tonnes","1000","","Official data"
"QC","Crops","44","Colombia","5510","Production","399","Eggplants (aubergines)","1992","1992","tonnes","2000","F","FAO estimate"
"QC","Crops","44","Colombia","5510","Production","399","Eggplants (aubergines)","1993","1993","tonnes","2026","Im","FAO data based on imputation methodology"
"QC","Crops","44","Colombia","5510","Production","399","Eggplants (aubergines)","1994","1994","tonnes","2174","Im","FAO data based on imputation methodology"
"QC","Crops","44","Colombia","5510","Production","399","Eggplants (aubergines)","1995","1995","tonnes","2172","Im","FAO data based on imputation methodology"
"QC","Crops","44","Colombia","5510","Production","399","Eggplants (aubergines)","1996","1996","tonnes","2182","Im","FAO data based on imputation methodology"
"QC","Crops","44","Colombia","5510","Production","399","Eggplants (aubergines)","1997","1997","tonnes","2152","Im","FAO data based on imputation methodology"
"QC","Crops","44","Colombia","5510","Production","399","Eggplants (aubergines)","1998","1998","tonnes","2239","Im","FAO data based on imputation methodology"
"QC","Crops","44","Colombia","5510","Production","399","Eggplants (aubergines)","1999","1999","tonnes","2100","F","FAO estimate"
"QC","Crops","44","Colombia","5510","Production","399","Eggplants (aubergines)","2000","2000","tonnes","2894","","Official data"
"QC","Crops","44","Colombia","5510","Production","399","Eggplants (aubergines)","2001","2001","tonnes","1561","","Official data"
"QC","Crops","44","Colombia","5510","Production","399","Eggplants (aubergines)","2002","2002","tonnes","1879","","Official data"
"QC","Crops","44","Colombia","5510","Production","399","Eggplants (aubergines)","2003","2003","tonnes","3632","","Official data"
"QC","Crops","44","Colombia","5510","Production","399","Eggplants (aubergines)","2004","2004","tonnes","3343","","Official data"
"QC","Crops","44","Colombia","5510","Production","399","Eggplants (aubergines)","2005","2005","tonnes","3175","","Official data"
"QC","Crops","44","Colombia","5510","Production","399","Eggplants (aubergines)","2006","2006","tonnes","3757","","Official data"
"QC","Crops","44","Colombia","5510","Production","399","Eggplants (aubergines)","2007","2007","tonnes","5152","","Official data"
"QC","Crops","44","Colombia","5510","Production","399","Eggplants (aubergines)","2008","2008","tonnes","5589","","Official data"
"QC","Crops","44","Colombia","5510","Production","399","Eggplants (aubergines)","2009","2009","tonnes","3386","","Official data"
"QC","Crops","44","Colombia","5510","Production","399","Eggplants (aubergines)","2010","2010","tonnes","2257","","Official data"
"QC","Crops","44","Colombia","5510","Production","399","Eggplants (aubergines)","2011","2011","tonnes","2616","","Official data"
"QC","Crops","44","Colombia","5510","Production","399","Eggplants (aubergines)","2012","2012","tonnes","3325","","Official data"
"QC","Crops","44","Colombia","5510","Production","399","Eggplants (aubergines)","2013","2013","tonnes","3500","","Official data"
"QC","Crops","44","Colombia","5510","Production","399","Eggplants (aubergines)","2014","2014","tonnes","2821","","Official data"
"QC","Crops","44","Colombia","5510","Production","399","Eggplants (aubergines)","2015","2015","tonnes","3409","","Official data"
"QC","Crops","44","Colombia","5510","Production","399","Eggplants (aubergines)","2016","2016","tonnes","3714","","Official data"
"QC","Crops","44","Colombia","5510","Production","399","Eggplants (aubergines)","2017","2017","tonnes","4177","","Official data"
"QC","Crops","44","Colombia","5510","Production","399","Eggplants (aubergines)","2018","2018","tonnes","5658","","Official data"
"QC","Crops","44","Colombia","5510","Production","399","Eggplants (aubergines)","2019","2019","tonnes","6944","","Official data"
"QC","Crops","44","Colombia","5510","Production","569","Figs","1961","1961","tonnes","","M","Data not available"
"QC","Crops","44","Colombia","5510","Production","569","Figs","1962","1962","tonnes","","M","Data not available"
"QC","Crops","44","Colombia","5510","Production","569","Figs","1963","1963","tonnes","","M","Data not available"
"QC","Crops","44","Colombia","5510","Production","569","Figs","1964","1964","tonnes","","M","Data not available"
"QC","Crops","44","Colombia","5510","Production","569","Figs","1965","1965","tonnes","","M","Data not available"
"QC","Crops","44","Colombia","5510","Production","569","Figs","1966","1966","tonnes","","M","Data not available"
"QC","Crops","44","Colombia","5510","Production","569","Figs","1967","1967","tonnes","","M","Data not available"
"QC","Crops","44","Colombia","5510","Production","569","Figs","1968","1968","tonnes","","M","Data not available"
"QC","Crops","44","Colombia","5510","Production","569","Figs","1969","1969","tonnes","","M","Data not available"
"QC","Crops","44","Colombia","5510","Production","569","Figs","1970","1970","tonnes","","M","Data not available"
"QC","Crops","44","Colombia","5510","Production","569","Figs","1971","1971","tonnes","","M","Data not available"
"QC","Crops","44","Colombia","5510","Production","569","Figs","1972","1972","tonnes","","M","Data not available"
"QC","Crops","44","Colombia","5510","Production","569","Figs","1973","1973","tonnes","","M","Data not available"
"QC","Crops","44","Colombia","5510","Production","569","Figs","1974","1974","tonnes","","M","Data not available"
"QC","Crops","44","Colombia","5510","Production","569","Figs","1975","1975","tonnes","","M","Data not available"
"QC","Crops","44","Colombia","5510","Production","569","Figs","1976","1976","tonnes","","M","Data not available"
"QC","Crops","44","Colombia","5510","Production","569","Figs","1977","1977","tonnes","","M","Data not available"
"QC","Crops","44","Colombia","5510","Production","569","Figs","1978","1978","tonnes","","M","Data not available"
"QC","Crops","44","Colombia","5510","Production","569","Figs","1979","1979","tonnes","","M","Data not available"
"QC","Crops","44","Colombia","5510","Production","569","Figs","1980","1980","tonnes","","M","Data not available"
"QC","Crops","44","Colombia","5510","Production","569","Figs","1981","1981","tonnes","","M","Data not available"
"QC","Crops","44","Colombia","5510","Production","569","Figs","1982","1982","tonnes","","M","Data not available"
"QC","Crops","44","Colombia","5510","Production","569","Figs","1983","1983","tonnes","","M","Data not available"
"QC","Crops","44","Colombia","5510","Production","569","Figs","1984","1984","tonnes","","M","Data not available"
"QC","Crops","44","Colombia","5510","Production","569","Figs","1985","1985","tonnes","","M","Data not available"
"QC","Crops","44","Colombia","5510","Production","569","Figs","1986","1986","tonnes","","M","Data not available"
"QC","Crops","44","Colombia","5510","Production","569","Figs","1987","1987","tonnes","","M","Data not available"
"QC","Crops","44","Colombia","5510","Production","569","Figs","1988","1988","tonnes","","M","Data not available"
"QC","Crops","44","Colombia","5510","Production","569","Figs","1989","1989","tonnes","","M","Data not available"
"QC","Crops","44","Colombia","5510","Production","569","Figs","1990","1990","tonnes","100","F","FAO estimate"
"QC","Crops","44","Colombia","5510","Production","569","Figs","1991","1991","tonnes","","M","Data not available"
"QC","Crops","44","Colombia","5510","Production","569","Figs","1992","1992","tonnes","","M","Data not available"
"QC","Crops","44","Colombia","5510","Production","569","Figs","1993","1993","tonnes","","M","Data not available"
"QC","Crops","44","Colombia","5510","Production","569","Figs","1994","1994","tonnes","","M","Data not available"
"QC","Crops","44","Colombia","5510","Production","569","Figs","1995","1995","tonnes","","M","Data not available"
"QC","Crops","44","Colombia","5510","Production","569","Figs","1996","1996","tonnes","","M","Data not available"
"QC","Crops","44","Colombia","5510","Production","569","Figs","1997","1997","tonnes","","M","Data not available"
"QC","Crops","44","Colombia","5510","Production","569","Figs","1998","1998","tonnes","","M","Data not available"
"QC","Crops","44","Colombia","5510","Production","569","Figs","1999","1999","tonnes","1100","F","FAO estimate"
"QC","Crops","44","Colombia","5510","Production","569","Figs","2000","2000","tonnes","3030","","Official data"
"QC","Crops","44","Colombia","5510","Production","569","Figs","2001","2001","tonnes","1089","","Official data"
"QC","Crops","44","Colombia","5510","Production","569","Figs","2002","2002","tonnes","1089","","Official data"
"QC","Crops","44","Colombia","5510","Production","569","Figs","2003","2003","tonnes","1323","","Official data"
"QC","Crops","44","Colombia","5510","Production","569","Figs","2004","2004","tonnes","1670","","Official data"
"QC","Crops","44","Colombia","5510","Production","569","Figs","2005","2005","tonnes","1480","","Official data"
"QC","Crops","44","Colombia","5510","Production","569","Figs","2006","2006","tonnes","1480","","Official data"
"QC","Crops","44","Colombia","5510","Production","569","Figs","2007","2007","tonnes","1640","","Official data"
"QC","Crops","44","Colombia","5510","Production","569","Figs","2008","2008","tonnes","1640","","Official data"
"QC","Crops","44","Colombia","5510","Production","569","Figs","2009","2009","tonnes","1722","","Official data"
"QC","Crops","44","Colombia","5510","Production","569","Figs","2010","2010","tonnes","1580","","Official data"
"QC","Crops","44","Colombia","5510","Production","569","Figs","2011","2011","tonnes","1823","","Official data"
"QC","Crops","44","Colombia","5510","Production","569","Figs","2012","2012","tonnes","2052","","Official data"
"QC","Crops","44","Colombia","5510","Production","569","Figs","2013","2013","tonnes","2163","","Official data"
"QC","Crops","44","Colombia","5510","Production","569","Figs","2014","2014","tonnes","2327","","Official data"
"QC","Crops","44","Colombia","5510","Production","569","Figs","2015","2015","tonnes","2606","","Official data"
"QC","Crops","44","Colombia","5510","Production","569","Figs","2016","2016","tonnes","2360","","Official data"
"QC","Crops","44","Colombia","5510","Production","569","Figs","2017","2017","tonnes","2473","","Official data"
"QC","Crops","44","Colombia","5510","Production","569","Figs","2018","2018","tonnes","2574","","Official data"
"QC","Crops","44","Colombia","5510","Production","569","Figs","2019","2019","tonnes","2413","","Official data"
"QC","Crops","44","Colombia","5510","Production","512","Fruit, citrus nes","1961","1961","tonnes","","M","Data not available"
"QC","Crops","44","Colombia","5510","Production","512","Fruit, citrus nes","1962","1962","tonnes","","M","Data not available"
"QC","Crops","44","Colombia","5510","Production","512","Fruit, citrus nes","1963","1963","tonnes","","M","Data not available"
"QC","Crops","44","Colombia","5510","Production","512","Fruit, citrus nes","1964","1964","tonnes","","M","Data not available"
"QC","Crops","44","Colombia","5510","Production","512","Fruit, citrus nes","1965","1965","tonnes","","M","Data not available"
"QC","Crops","44","Colombia","5510","Production","512","Fruit, citrus nes","1966","1966","tonnes","","M","Data not available"
"QC","Crops","44","Colombia","5510","Production","512","Fruit, citrus nes","1967","1967","tonnes","","M","Data not available"
"QC","Crops","44","Colombia","5510","Production","512","Fruit, citrus nes","1968","1968","tonnes","","M","Data not available"
"QC","Crops","44","Colombia","5510","Production","512","Fruit, citrus nes","1969","1969","tonnes","","M","Data not available"
"QC","Crops","44","Colombia","5510","Production","512","Fruit, citrus nes","1970","1970","tonnes","","M","Data not available"
"QC","Crops","44","Colombia","5510","Production","512","Fruit, citrus nes","1971","1971","tonnes","","M","Data not available"
"QC","Crops","44","Colombia","5510","Production","512","Fruit, citrus nes","1972","1972","tonnes","","M","Data not available"
"QC","Crops","44","Colombia","5510","Production","512","Fruit, citrus nes","1973","1973","tonnes","","M","Data not available"
"QC","Crops","44","Colombia","5510","Production","512","Fruit, citrus nes","1974","1974","tonnes","","M","Data not available"
"QC","Crops","44","Colombia","5510","Production","512","Fruit, citrus nes","1975","1975","tonnes","","M","Data not available"
"QC","Crops","44","Colombia","5510","Production","512","Fruit, citrus nes","1976","1976","tonnes","","M","Data not available"
"QC","Crops","44","Colombia","5510","Production","512","Fruit, citrus nes","1977","1977","tonnes","","M","Data not available"
"QC","Crops","44","Colombia","5510","Production","512","Fruit, citrus nes","1978","1978","tonnes","","M","Data not available"
"QC","Crops","44","Colombia","5510","Production","512","Fruit, citrus nes","1979","1979","tonnes","","M","Data not available"
"QC","Crops","44","Colombia","5510","Production","512","Fruit, citrus nes","1980","1980","tonnes","","M","Data not available"
"QC","Crops","44","Colombia","5510","Production","512","Fruit, citrus nes","1981","1981","tonnes","","M","Data not available"
"QC","Crops","44","Colombia","5510","Production","512","Fruit, citrus nes","1982","1982","tonnes","","M","Data not available"
"QC","Crops","44","Colombia","5510","Production","512","Fruit, citrus nes","1983","1983","tonnes","","M","Data not available"
"QC","Crops","44","Colombia","5510","Production","512","Fruit, citrus nes","1984","1984","tonnes","","M","Data not available"
"QC","Crops","44","Colombia","5510","Production","512","Fruit, citrus nes","1985","1985","tonnes","","M","Data not available"
"QC","Crops","44","Colombia","5510","Production","512","Fruit, citrus nes","1986","1986","tonnes","","M","Data not available"
"QC","Crops","44","Colombia","5510","Production","512","Fruit, citrus nes","1987","1987","tonnes","","M","Data not available"
"QC","Crops","44","Colombia","5510","Production","512","Fruit, citrus nes","1988","1988","tonnes","","M","Data not available"
"QC","Crops","44","Colombia","5510","Production","512","Fruit, citrus nes","1989","1989","tonnes","","M","Data not available"
"QC","Crops","44","Colombia","5510","Production","512","Fruit, citrus nes","1990","1990","tonnes","","M","Data not available"
"QC","Crops","44","Colombia","5510","Production","512","Fruit, citrus nes","1991","1991","tonnes","","M","Data not available"
"QC","Crops","44","Colombia","5510","Production","512","Fruit, citrus nes","1992","1992","tonnes","","M","Data not available"
"QC","Crops","44","Colombia","5510","Production","512","Fruit, citrus nes","1993","1993","tonnes","","M","Data not available"
"QC","Crops","44","Colombia","5510","Production","512","Fruit, citrus nes","1994","1994","tonnes","","M","Data not available"
"QC","Crops","44","Colombia","5510","Production","512","Fruit, citrus nes","1995","1995","tonnes","","M","Data not available"
"QC","Crops","44","Colombia","5510","Production","512","Fruit, citrus nes","1996","1996","tonnes","","M","Data not available"
"QC","Crops","44","Colombia","5510","Production","512","Fruit, citrus nes","1997","1997","tonnes","","M","Data not available"
"QC","Crops","44","Colombia","5510","Production","512","Fruit, citrus nes","1998","1998","tonnes","","M","Data not available"
"QC","Crops","44","Colombia","5510","Production","512","Fruit, citrus nes","1999","1999","tonnes","660000","F","FAO estimate"
"QC","Crops","44","Colombia","5510","Production","512","Fruit, citrus nes","2000","2000","tonnes","670000","F","FAO estimate"
"QC","Crops","44","Colombia","5510","Production","512","Fruit, citrus nes","2001","2001","tonnes","690000","F","FAO estimate"
"QC","Crops","44","Colombia","5510","Production","512","Fruit, citrus nes","2002","2002","tonnes","700000","F","FAO estimate"
"QC","Crops","44","Colombia","5510","Production","512","Fruit, citrus nes","2003","2003","tonnes","705135","","Official data"
"QC","Crops","44","Colombia","5510","Production","512","Fruit, citrus nes","2004","2004","tonnes","715741","","Official data"
"QC","Crops","44","Colombia","5510","Production","512","Fruit, citrus nes","2005","2005","tonnes","746306","","Official data"
"QC","Crops","44","Colombia","5510","Production","512","Fruit, citrus nes","2006","2006","tonnes","740000","F","FAO estimate"
"QC","Crops","44","Colombia","5510","Production","512","Fruit, citrus nes","2007","2007","tonnes","750000","F","FAO estimate"
"QC","Crops","44","Colombia","5510","Production","512","Fruit, citrus nes","2008","2008","tonnes","710589","Im","FAO data based on imputation methodology"
"QC","Crops","44","Colombia","5510","Production","512","Fruit, citrus nes","2009","2009","tonnes","616948","Im","FAO data based on imputation methodology"
"QC","Crops","44","Colombia","5510","Production","512","Fruit, citrus nes","2010","2010","tonnes","471976","Im","FAO data based on imputation methodology"
"QC","Crops","44","Colombia","5510","Production","512","Fruit, citrus nes","2011","2011","tonnes","465114","","Official data"
"QC","Crops","44","Colombia","5510","Production","512","Fruit, citrus nes","2012","2012","tonnes","600321","","Official data"
"QC","Crops","44","Colombia","5510","Production","512","Fruit, citrus nes","2013","2013","tonnes","665480","","Official data"
"QC","Crops","44","Colombia","5510","Production","512","Fruit, citrus nes","2014","2014","tonnes","609319","","Official data"
"QC","Crops","44","Colombia","5510","Production","512","Fruit, citrus nes","2015","2015","tonnes","574062","","Official data"
"QC","Crops","44","Colombia","5510","Production","512","Fruit, citrus nes","2016","2016","tonnes","612108","","Official data"
"QC","Crops","44","Colombia","5510","Production","512","Fruit, citrus nes","2017","2017","tonnes","575723","","Official data"
"QC","Crops","44","Colombia","5510","Production","512","Fruit, citrus nes","2018","2018","tonnes","562159","","Official data"
"QC","Crops","44","Colombia","5510","Production","512","Fruit, citrus nes","2019","2019","tonnes","566765","","Official data"
"QC","Crops","44","Colombia","5510","Production","619","Fruit, fresh nes","1961","1961","tonnes","31000","F","FAO estimate"
"QC","Crops","44","Colombia","5510","Production","619","Fruit, fresh nes","1962","1962","tonnes","32000","F","FAO estimate"
"QC","Crops","44","Colombia","5510","Production","619","Fruit, fresh nes","1963","1963","tonnes","33000","F","FAO estimate"
"QC","Crops","44","Colombia","5510","Production","619","Fruit, fresh nes","1964","1964","tonnes","34000","F","FAO estimate"
"QC","Crops","44","Colombia","5510","Production","619","Fruit, fresh nes","1965","1965","tonnes","35000","F","FAO estimate"
"QC","Crops","44","Colombia","5510","Production","619","Fruit, fresh nes","1966","1966","tonnes","36000","F","FAO estimate"
"QC","Crops","44","Colombia","5510","Production","619","Fruit, fresh nes","1967","1967","tonnes","37000","F","FAO estimate"
"QC","Crops","44","Colombia","5510","Production","619","Fruit, fresh nes","1968","1968","tonnes","38000","F","FAO estimate"
"QC","Crops","44","Colombia","5510","Production","619","Fruit, fresh nes","1969","1969","tonnes","39000","F","FAO estimate"
"QC","Crops","44","Colombia","5510","Production","619","Fruit, fresh nes","1970","1970","tonnes","40000","F","FAO estimate"
"QC","Crops","44","Colombia","5510","Production","619","Fruit, fresh nes","1971","1971","tonnes","41000","F","FAO estimate"
"QC","Crops","44","Colombia","5510","Production","619","Fruit, fresh nes","1972","1972","tonnes","42000","F","FAO estimate"
"QC","Crops","44","Colombia","5510","Production","619","Fruit, fresh nes","1973","1973","tonnes","43000","F","FAO estimate"
"QC","Crops","44","Colombia","5510","Production","619","Fruit, fresh nes","1974","1974","tonnes","44000","F","FAO estimate"
"QC","Crops","44","Colombia","5510","Production","619","Fruit, fresh nes","1975","1975","tonnes","44090","","Official data"
"QC","Crops","44","Colombia","5510","Production","619","Fruit, fresh nes","1976","1976","tonnes","45000","F","FAO estimate"
"QC","Crops","44","Colombia","5510","Production","619","Fruit, fresh nes","1977","1977","tonnes","46000","F","FAO estimate"
"QC","Crops","44","Colombia","5510","Production","619","Fruit, fresh nes","1978","1978","tonnes","47000","F","FAO estimate"
"QC","Crops","44","Colombia","5510","Production","619","Fruit, fresh nes","1979","1979","tonnes","47500","F","FAO estimate"
"QC","Crops","44","Colombia","5510","Production","619","Fruit, fresh nes","1980","1980","tonnes","48000","F","FAO estimate"
"QC","Crops","44","Colombia","5510","Production","619","Fruit, fresh nes","1981","1981","tonnes","48500","F","FAO estimate"
"QC","Crops","44","Colombia","5510","Production","619","Fruit, fresh nes","1982","1982","tonnes","50000","F","FAO estimate"
"QC","Crops","44","Colombia","5510","Production","619","Fruit, fresh nes","1983","1983","tonnes","50000","F","FAO estimate"
"QC","Crops","44","Colombia","5510","Production","619","Fruit, fresh nes","1984","1984","tonnes","52000","F","FAO estimate"
"QC","Crops","44","Colombia","5510","Production","619","Fruit, fresh nes","1985","1985","tonnes","52000","F","FAO estimate"
"QC","Crops","44","Colombia","5510","Production","619","Fruit, fresh nes","1986","1986","tonnes","54000","F","FAO estimate"
"QC","Crops","44","Colombia","5510","Production","619","Fruit, fresh nes","1987","1987","tonnes","55000","F","FAO estimate"
"QC","Crops","44","Colombia","5510","Production","619","Fruit, fresh nes","1988","1988","tonnes","60000","F","FAO estimate"
"QC","Crops","44","Colombia","5510","Production","619","Fruit, fresh nes","1989","1989","tonnes","75000","F","FAO estimate"
"QC","Crops","44","Colombia","5510","Production","619","Fruit, fresh nes","1990","1990","tonnes","95000","F","FAO estimate"
"QC","Crops","44","Colombia","5510","Production","619","Fruit, fresh nes","1991","1991","tonnes","110000","F","FAO estimate"
"QC","Crops","44","Colombia","5510","Production","619","Fruit, fresh nes","1992","1992","tonnes","455338","","Official data"
"QC","Crops","44","Colombia","5510","Production","619","Fruit, fresh nes","1993","1993","tonnes","322964","","Official data"
"QC","Crops","44","Colombia","5510","Production","619","Fruit, fresh nes","1994","1994","tonnes","327184","","Official data"
"QC","Crops","44","Colombia","5510","Production","619","Fruit, fresh nes","1995","1995","tonnes","388238","","Official data"
"QC","Crops","44","Colombia","5510","Production","619","Fruit, fresh nes","1996","1996","tonnes","441883","","Official data"
"QC","Crops","44","Colombia","5510","Production","619","Fruit, fresh nes","1997","1997","tonnes","537757","","Official data"
"QC","Crops","44","Colombia","5510","Production","619","Fruit, fresh nes","1998","1998","tonnes","576413","","Official data"
"QC","Crops","44","Colombia","5510","Production","619","Fruit, fresh nes","1999","1999","tonnes","557455","","Official data"
"QC","Crops","44","Colombia","5510","Production","619","Fruit, fresh nes","2000","2000","tonnes","636549","","Official data"
"QC","Crops","44","Colombia","5510","Production","619","Fruit, fresh nes","2001","2001","tonnes","658337","","Official data"
"QC","Crops","44","Colombia","5510","Production","619","Fruit, fresh nes","2002","2002","tonnes","737308","","Official data"
"QC","Crops","44","Colombia","5510","Production","619","Fruit, fresh nes","2003","2003","tonnes","783407","","Official data"
"QC","Crops","44","Colombia","5510","Production","619","Fruit, fresh nes","2004","2004","tonnes","757990","","Official data"
"QC","Crops","44","Colombia","5510","Production","619","Fruit, fresh nes","2005","2005","tonnes","796785","","Official data"
"QC","Crops","44","Colombia","5510","Production","619","Fruit, fresh nes","2006","2006","tonnes","915059","","Official data"
"QC","Crops","44","Colombia","5510","Production","619","Fruit, fresh nes","2007","2007","tonnes","896421","","Official data"
"QC","Crops","44","Colombia","5510","Production","619","Fruit, fresh nes","2008","2008","tonnes","858386","","Official data"
"QC","Crops","44","Colombia","5510","Production","619","Fruit, fresh nes","2009","2009","tonnes","888594","","Official data"
"QC","Crops","44","Colombia","5510","Production","619","Fruit, fresh nes","2010","2010","tonnes","853880","","Official data"
"QC","Crops","44","Colombia","5510","Production","619","Fruit, fresh nes","2011","2011","tonnes","814519","","Official data"
"QC","Crops","44","Colombia","5510","Production","619","Fruit, fresh nes","2012","2012","tonnes","609852","","Official data"
"QC","Crops","44","Colombia","5510","Production","619","Fruit, fresh nes","2013","2013","tonnes","651650","","Official data"
"QC","Crops","44","Colombia","5510","Production","619","Fruit, fresh nes","2014","2014","tonnes","685487","","Official data"
"QC","Crops","44","Colombia","5510","Production","619","Fruit, fresh nes","2015","2015","tonnes","722684","","Official data"
"QC","Crops","44","Colombia","5510","Production","619","Fruit, fresh nes","2016","2016","tonnes","786943","","Official data"
"QC","Crops","44","Colombia","5510","Production","619","Fruit, fresh nes","2017","2017","tonnes","722895","","Official data"
"QC","Crops","44","Colombia","5510","Production","619","Fruit, fresh nes","2018","2018","tonnes","729032","","Official data"
"QC","Crops","44","Colombia","5510","Production","619","Fruit, fresh nes","2019","2019","tonnes","806346","","Official data"
"QC","Crops","44","Colombia","5510","Production","603","Fruit, tropical fresh nes","1961","1961","tonnes","","M","Data not available"
"QC","Crops","44","Colombia","5510","Production","603","Fruit, tropical fresh nes","1962","1962","tonnes","","M","Data not available"
"QC","Crops","44","Colombia","5510","Production","603","Fruit, tropical fresh nes","1963","1963","tonnes","","M","Data not available"
"QC","Crops","44","Colombia","5510","Production","603","Fruit, tropical fresh nes","1964","1964","tonnes","","M","Data not available"
"QC","Crops","44","Colombia","5510","Production","603","Fruit, tropical fresh nes","1965","1965","tonnes","","M","Data not available"
"QC","Crops","44","Colombia","5510","Production","603","Fruit, tropical fresh nes","1966","1966","tonnes","","M","Data not available"
"QC","Crops","44","Colombia","5510","Production","603","Fruit, tropical fresh nes","1967","1967","tonnes","","M","Data not available"
"QC","Crops","44","Colombia","5510","Production","603","Fruit, tropical fresh nes","1968","1968","tonnes","","M","Data not available"
"QC","Crops","44","Colombia","5510","Production","603","Fruit, tropical fresh nes","1969","1969","tonnes","","M","Data not available"
"QC","Crops","44","Colombia","5510","Production","603","Fruit, tropical fresh nes","1970","1970","tonnes","","M","Data not available"
"QC","Crops","44","Colombia","5510","Production","603","Fruit, tropical fresh nes","1971","1971","tonnes","","M","Data not available"
"QC","Crops","44","Colombia","5510","Production","603","Fruit, tropical fresh nes","1972","1972","tonnes","","M","Data not available"
"QC","Crops","44","Colombia","5510","Production","603","Fruit, tropical fresh nes","1973","1973","tonnes","","M","Data not available"
"QC","Crops","44","Colombia","5510","Production","603","Fruit, tropical fresh nes","1974","1974","tonnes","","M","Data not available"
"QC","Crops","44","Colombia","5510","Production","603","Fruit, tropical fresh nes","1975","1975","tonnes","","M","Data not available"
"QC","Crops","44","Colombia","5510","Production","603","Fruit, tropical fresh nes","1976","1976","tonnes","","M","Data not available"
"QC","Crops","44","Colombia","5510","Production","603","Fruit, tropical fresh nes","1977","1977","tonnes","","M","Data not available"
"QC","Crops","44","Colombia","5510","Production","603","Fruit, tropical fresh nes","1978","1978","tonnes","","M","Data not available"
"QC","Crops","44","Colombia","5510","Production","603","Fruit, tropical fresh nes","1979","1979","tonnes","","M","Data not available"
"QC","Crops","44","Colombia","5510","Production","603","Fruit, tropical fresh nes","1980","1980","tonnes","","M","Data not available"
"QC","Crops","44","Colombia","5510","Production","603","Fruit, tropical fresh nes","1981","1981","tonnes","","M","Data not available"
"QC","Crops","44","Colombia","5510","Production","603","Fruit, tropical fresh nes","1982","1982","tonnes","","M","Data not available"
"QC","Crops","44","Colombia","5510","Production","603","Fruit, tropical fresh nes","1983","1983","tonnes","","M","Data not available"
"QC","Crops","44","Colombia","5510","Production","603","Fruit, tropical fresh nes","1984","1984","tonnes","","M","Data not available"
"QC","Crops","44","Colombia","5510","Production","603","Fruit, tropical fresh nes","1985","1985","tonnes","","M","Data not available"
"QC","Crops","44","Colombia","5510","Production","603","Fruit, tropical fresh nes","1986","1986","tonnes","","M","Data not available"
"QC","Crops","44","Colombia","5510","Production","603","Fruit, tropical fresh nes","1987","1987","tonnes","","M","Data not available"
"QC","Crops","44","Colombia","5510","Production","603","Fruit, tropical fresh nes","1988","1988","tonnes","17000","F","FAO estimate"
"QC","Crops","44","Colombia","5510","Production","603","Fruit, tropical fresh nes","1989","1989","tonnes","244000","F","FAO estimate"
